movieid,actorid,character_name,creditorder,pay,screentime
380,2125,Harry's Housekeeper,6,,
380,2126,Harry's Driver,7,,
380,2127,Lisa,8,,
380,2128,Ali,9,,
382,906,Carrie Bradshaw,1,,
382,364,Samantha Jones,2,,
382,2129,Charlotte York,3,,
382,2130,Miranda Hobbes,4,,
382,2131,Mr. Big,5,,
382,1569,Enid Frick,6,,
382,1968,Louise,7,,
382,2132,Steve Brady,8,,
382,985,Harry Goldenblatt,9,,
383,1936,Wesley,1,,
383,10,Sloan,2,,
383,1538,Fox,3,,
383,2133,Pekwarsky,4,,
383,1938,Cross,5,,
383,2134,The Gunsmith,6,,
383,2135,Cathy,7,,
383,2136,The Repairman,8,,
383,2137,Mr. X,9,,
384,1695,Maxwell Smart,1,,
384,1471,Agent 99,2,,
384,1534,Agent 23,3,,
384,2138,The Chief,4,,
384,2133,Siegfried,5,,
384,1894,Agent 91,6,,
384,2139,Larabee,7,,
384,198,The President,8,,
384,115,Agent 13,9,,
385,688,Horton,1,,
385,1695,Mayor,2,,
385,2140,Kangaroo,3,,
385,1977,Vlad,4,,
385,2031,Morton,5,,
385,2141,Councilman,6,,
385,1630,Dr. Mary Lou Larue,7,,
385,1985,Tommy,8,,
385,2142,Sally O'Malley,9,,
386,1589,Po,1,,
386,410,Shifu,2,,
386,1538,Tigress,3,,
386,2143,Tai Lung,4,,
386,1155,Monkey,5,,
386,2031,Mantis,6,,
386,1417,Viper,7,,
386,2041,Crane,8,,
386,2144,Oogway,9,,
387,2145,Tony Stark,1,,
387,831,Rhodey,2,,
387,1708,Obadiah Stane,3,,
387,835,Pepper Potts,4,,
387,1973,Christine Everhart,5,,
387,2146,Yinsen,6,,
387,2147,Raza,7,,
387,2148,Agent Coulson,8,,
387,2149,General Gabriel,9,,
388,2150,Bruce Banner,1,,
388,1227,Betty Ross,2,,
388,683,Emil Blonsky,3,,
388,1009,General 'Thunderbolt' Ross,4,,
388,2151,Samuel Sterns,5,,
388,2068,Leonard,6,,
388,2152,Major Kathleen Sparr,7,,
388,2153,General Joe Greller,8,,
388,2154,Voice of The Incredible Hulk,9,,
389,971,John Hancock,1,,
389,2155,Mary,2,,
389,1958,Ray,3,,
389,2156,Aaron,4,,
389,2157,Red,5,,
389,2158,Man Mountain,6,,
389,2159,Matrix,7,,
389,2160,Mike,8,,
389,92,Jeremy,9,,
390,1123,Alex,1,,
390,518,Marty,2,,
390,1885,Melman,3,,
390,952,Gloria,4,,
390,1886,Julien,5,,
390,1590,Maurice,6,,
390,1501,Mort,7,,
390,1506,Zuba,8,,
390,247,Makunga,9,,
391,1527,Daisy,1,,
391,722,Benjamin Button,2,,
391,724,Caroline,3,,
391,2161,Dorothy Baker (as Faune Chambers),4,,
391,158,Monsieur Gateau,5,,
391,2162,Blanche Devereux,6,,
391,2163,Martin Gateau (as Jacob Wood),7,,
391,2164,Man at Train Station,8,,
391,2165,Teddy Roosevelt,9,,
393,140,Indiana Jones,1,65000000,
393,1527,Irina Spalko,2,,
393,1443,Marion Ravenwood,3,,
393,2080,Mutt Williams,4,,
393,1987,Mac' George Michale,5,,
393,2166,Professor Oxley,6,,
393,1881,Dean Charles Stanforth,7,,
393,2167,Dovchenko,8,,
393,2168,Russian Suit,9,,
394,862,Bruce Wayne,1,,
394,1435,Joker,2,,
394,2169,Harvey Dent,3,,
394,1605,Alfred,4,,
394,2170,Rachel,5,,
394,537,Gordon,6,,
394,10,Lucius Fox,7,,
394,2171,Ramirez,8,,
394,2172,Wuertz,9,,
395,1540,James Bond,1,,
395,2173,Camille,2,,
395,2174,Dominic Greene,3,,
395,869,M,4,,
395,1509,Rene Mathis,5,,
395,2175,Strawberry Fields,6,,
395,2014,Felix Leiter,7,,
395,2176,Gregg Beam,8,,
395,2177,Mr. White,9,,
396,2178,Prince Caspian,1,,
396,1932,Lucy Pevensie,2,,
396,1933,Edmund Pevensie,3,,
396,1934,Peter Pevensie,4,,
396,1935,Susan Pevensie,5,,
396,2179,Miraz,6,,
396,1672,Trumpkin,7,,
396,2180,Nikabrik,8,,
396,2181,Doctor Cornelius,9,,
398,1856,Veck Simms,2,,
398,2182,Amy,3,,
398,2183,Maya,4,,
398,1053,Mom,5,,
398,2184,Stuart,6,,
398,2185,Chief Brooks,7,,
398,2186,Cmdr. James Kent,8,,
398,2187,Sergeant Howard,9,,
399,671,Leigh Anne Tuohy,1,,
399,2188,Sean Tuohy,2,,
399,2189,Michael Oher,3,,
399,2156,S.J. Tuohy,4,,
399,2190,Collins Tuohy,5,,
399,2191,Coach Cotton,6,,
399,2192,Mrs. Boswell,7,,
399,2193,Denise Oher,8,,
399,199,Miss Sue,9,,
400,1857,Phil,1,,
400,2194,Stu,2,,
400,2195,Alan,3,,
400,1799,Doug,4,,
400,1034,Jade,5,,
400,2196,Tracy,6,,
400,1126,Sid,7,,
400,2197,Mr. Chow,8,,
400,2198,Melissa,9,,
401,671,Margaret Tate,1,,
401,2199,Andrew Paxton,2,,
401,63,Grace Paxton,3,,
401,1792,Joe Paxton,4,,
401,2200,Grandma Annie,5,,
401,2201,Mr. Gilbertson,6,,
401,2202,Gertrude,7,,
401,2203,Ramone,8,,
401,2204,Bob Spaulding,9,,
402,2114,Bella Swan,1,,
402,2205,Gran,2,,
402,2206,Edward Cullen,3,,
402,2117,Charlie Swan,4,,
402,2207,Jessica,5,,
402,2122,Mike,6,,
402,2121,Eric,7,,
402,2208,Angela,8,,
402,2119,Jacob Black,9,,
403,2209,Toby,1,,
403,2041,Ian,2,,
403,1493,Dave,3,,
403,1960,Alvin,4,,
403,2043,Simon,5,,
403,2044,Theodore,6,,
403,2142,Eleanor,7,,
403,1352,Jeanette,8,,
403,2210,Brittany,9,,
405,2211,Madison (Diatryma Girl) (voice),1,,
405,2212,Scratte,2,,
405,2213,Glypto Boy (voice),3,,
405,2214,Aardvark Mom,4,,
405,2215,Adult Molehog Male (voice),5,,
405,2216,Gazelle,6,,
405,2217,Molehog Mom / Shovelmouth Mom (voice),7,,
405,2218,Beaver Girl,8,,
405,1661,Ellie,9,,
406,2145,Sherlock Holmes,1,,
406,1828,Dr. John Watson,2,,
406,1853,Irene Adler,3,,
406,2219,Lord Henry Blackwood,4,,
406,2157,Inspector Lestrade,5,,
406,2220,Dredger,6,,
406,2221,Mrs. Hudson,7,,
406,2222,Mary Morstan,8,,
406,2223,Constable Clark,9,,
407,1398,Logan,1,,
407,983,Victor Creed,2,,
407,2224,Stryker,3,,
407,2225,John Wraith,4,,
407,2226,Kayla Silverfox,5,,
407,2038,Fred Dukes,6,,
407,2227,Chris Bradley,7,,
407,2228,Remy LeBeau,8,,
407,2229,Agent Zero,9,,
408,2230,Kirk,1,,
408,2231,Spock,2,,
408,358,Spock Prime,3,,
408,1519,Nero,4,,
408,1299,Pike,5,,
408,1785,Bones,6,,
408,2232,Uhura,7,,
408,2011,Scotty,8,,
408,2233,Sulu,9,,
409,1123,Larry Daley,1,,
409,1975,Amelia Earhart,2,,
409,1229,Jedediah,3,,
409,919,Kahmunrah,4,,
409,53,Teddy Roosevelt,5,,
409,545,Ivan the Terrible,6,,
409,2234,Napoleon Bonaparte,7,,
409,2235,Octavius,8,,
409,1997,Dr. McPhee,9,,
410,2080,Sam Witwicky,1,,
410,2081,Mikaela Banes,2,,
410,2082,Major Lennox,3,,
410,1685,USAF Chief Master Sergeant Epps,4,,
410,1584,Simmons,5,,
410,2236,Leo Spitz,6,,
410,347,Ron Witwicky,7,,
410,2237,Judy Witwicky,8,,
410,2238,Alice,9,,
412,1668,Carl Fredricksen,1,,
412,779,Charles Muntz,2,,
412,2239,Russell,3,,
412,1545,Dug,4,,
412,823,Beta,5,,
412,2240,Gamma,6,,
412,812,Construction Foreman Tom,7,,
412,2241,Newsreel Announcer,8,,
412,2242,Young Ellie,9,,
413,820,Heavy Duty,1,,
413,2243,McCullen,2,,
413,2244,Baron de Cobray,3,,
413,2245,The Doctor,4,,
413,2246,Young Snake Eyes,5,,
413,2247,Cover Girl,6,,
413,2248,Storm Shadow,7,,
413,2249,Ana,8,,
413,2250,James McCullen - 1641,9,,
415,2251,Jake Sully,1,,
415,2232,Neytiri,2,,
415,116,Dr. Grace Augustine,3,,
415,2252,Colonel Miles Quaritch,4,,
415,1477,Trudy Chacï¿½n,5,,
415,1187,Parker Selfridge,6,,
415,2253,Norm Spellman,7,,
415,2254,Mo'at,8,,
415,534,Eytukan,9,,
416,1548,Harry Potter,1,,
416,2255,Professor Albus Dumbledore,2,,
416,2256,Fenrir Greyback,3,,
416,2257,Waitress,4,,
416,1881,Professor Horace Slughorn,5,,
416,1822,Lily Potter,6,,
416,2258,Ginny Weasley,7,,
416,2259,Molly Weasley,8,,
416,1634,Ron Weasley,9,,
417,912,King George VI,1,,
417,1535,Queen Elizabeth,2,,
417,1432,Archbishop Cosmo Lang,3,,
417,2260,Equerry,4,,
417,2261,Private Secretary,5,,
417,2262,Chauffeur,6,,
417,2263,BBC Radio Announcer,7,,
417,2264,Robert Wood,8,,
417,2265,BBC Technician,9,,
418,1708,Rooster Cogburn,1,,
418,2266,Mattie Ross,2,,
418,1014,LaBoeuf,3,,
418,2056,Tom Chaney,4,,
418,1184,Lucky Ned Pepper,5,,
418,2267,Col. Stonehill,6,,
418,2268,Undertaker,7,,
418,2269,Emmett Quincy,8,,
418,2270,Moon (The Kid),9,,
419,1962,Dre Parker,1,,
419,1155,Mr. Han,2,,
419,2271,Sherry Parker,3,,
419,2272,Meiying,4,,
419,2273,Master Li,5,,
419,2274,Meiying's Dad,6,,
419,2275,Meiying's Mom,7,,
419,2276,Cheng,8,,
419,2277,Dre's Detroit Friend,9,,
420,2278,Riley,1,,
420,2114,Bella Swan,2,,
420,2206,Edward Cullen,3,,
420,2117,Charlie Swan,4,,
420,2121,Eric,5,,
420,2207,Jessica,6,,
420,2122,Mike,7,,
420,2208,Angela,8,,
420,2279,Jasper Hale,9,,
421,1695,Gru,1,,
421,2034,Vector,2,,
421,2280,Dr. Nefario,3,,
421,1470,Gru's Mom,4,,
421,1977,Mr. Perkins,5,,
421,2281,Miss Hattie,6,,
421,2282,Margo,7,,
421,2283,Edith,8,,
421,2284,Agnes,9,,
422,1117,Teddy Daniels,1,,
422,2285,Chuck Aule,2,,
422,592,Dr. Cawley,3,,
422,1639,Dr. Naehring,4,,
422,2286,Dolores,5,,
422,2287,Rachel 1,6,,
422,877,Rachel 2,7,,
422,2288,George Noyce,8,,
422,1087,Warden,9,,
423,1129,Lenny Feder,1,,
423,1871,Eric Lamonsoff,2,,
423,518,Kurt McKenzie,3,,
423,2289,Marcus Higgins,4,,
423,1261,Rob Hilliard,5,,
423,1332,Roxanne Chase-Feder,6,,
423,2290,Sally Lamonsoff,7,,
423,2291,Deanne McKenzie,8,,
423,2292,Gloria,9,,
424,388,Jack Byrnes,1,,
424,1123,Greg Focker,2,,
424,1229,Kevin Rawley,3,,
424,410,Bernie Focker,4,,
424,373,Roz Focker,5,,
424,374,Dina Byrnes,6,,
424,1388,Pam Focker,7,,
424,1897,Andi Garcia,8,,
424,1523,Prudence,9,,
425,2251,Perseus,1,,
425,591,Zeus,2,,
425,593,Hades,3,,
425,2293,Calibos,4,,
425,2175,Io,5,,
425,2294,Andromeda,6,,
425,2295,Danae,7,,
425,2013,Draco,8,,
425,2296,Apollo,9,,
426,1666,Megamind,1,,
426,722,Metro Man,2,,
426,2297,Roxanne Ritchie,3,,
426,1985,Tighten,4,,
426,2041,Minion,5,,
426,1123,Bernard,6,,
426,2298,Megamind's Father (voice),7,,
426,2299,Megamind's Mother,8,,
426,1887,Lord Scott,9,,
427,2300,Aang,1,,
427,2098,Prince Zuko,2,,
427,2301,Katara,3,,
427,2279,Sokka,4,,
427,2146,Uncle Iroh,5,,
427,2204,Commander Zhao,6,,
427,2061,Fire Lord Ozai,7,,
427,2302,Princess Yue,8,,
427,2303,Katara's Grandma,9,,
428,1117,Cobb,1,50000000,
428,2245,Arthur,2,,
428,2025,Ariadne,3,,
428,2304,Eames,4,,
428,1735,Saito,5,,
428,2305,Yusuf,6,,
428,1919,Robert Fischer,7,,
428,2306,Browning,8,,
428,2307,Mal,9,,
429,2035,Hiccup,1,,
429,2308,Stoick,2,,
429,2309,Gobber,3,,
429,2310,Astrid,4,,
429,1985,Snotlout,5,,
429,2311,Fishlegs,6,,
429,2312,Tuffnut,7,,
429,2281,Ruffnut,8,,
429,2313,Ack (voice),9,,
430,450,Shrek,1,,
430,253,Donkey,2,,
430,1039,Princess Fiona,3,,
430,1464,Puss in Boots,4,,
430,1470,Queen (voice),5,,
430,2314,Brogan,6,,
430,1659,King (voice),7,,
430,2315,Rumpelstiltskin,8,,
430,1974,Gretched,9,,
432,207,Mad Hatter,1,68000000,
432,2316,Alice Kingsleigh,2,,
432,1535,Red Queen,3,,
432,1471,White Queen,4,,
432,1419,Stayne - Knave of Hearts,5,,
432,2317,Tweedledee,6,,
432,2318,White Rabbit,7,,
432,2319,Cheshire Cat,8,,
432,405,Blue Caterpillar,9,,
433,2145,Tony Stark,1,,
433,835,Pepper Potts,2,,
433,2320,Lt. Col. James 'Rhodey' Rhodes,3,,
433,2321,Natalie Rushman,4,,
433,1283,Justin Hammer,5,,
433,2322,Ivan Vanko,6,,
433,550,Nick Fury,7,,
433,2148,Agent Coulson,8,,
433,2323,Howard Stark,9,,
434,519,Woody,1,,
434,701,Buzz Lightyear,2,,
434,1291,Jessie,3,,
434,2324,Lotso,4,,
434,809,Mr. Potato Head,5,,
434,106,Ken,6,,
434,811,Rex,7,,
434,812,Hamm,8,,
434,2325,Mrs. Potato Head,9,,
435,2018,Minister Rufus Scrimgeour,1,,
435,1635,Hermione Granger,2,,
435,1551,Vernon Dursley,3,,
435,1550,Dudley Dursley,4,,
435,1548,Harry Potter,5,,
435,2259,Molly Weasley,6,,
435,2258,Ginny Weasley,7,,
435,1634,Ron Weasley,8,,
435,2326,Mr. Granger,9,,
436,1473,Rapunzel,1,,
436,2209,Flynn Rider,2,,
436,1845,Mother Gothel,3,,
436,2327,Stabbington Brother,4,,
436,2039,Captain of the Guard,5,,
436,1126,Big Nose Thug,6,,
436,1718,Hook Hand Thug,7,,
436,2328,Short Thug,8,,
436,2329,Vlad,9,,
437,2330,Skeeter Phelan,1,,
437,2331,Aibileen Clark,2,,
437,1778,Hilly Holbrook,3,,
437,2332,Minny Jackson,4,,
437,2333,Celia Foote,5,,
437,2334,Elizabeth Leefolt,6,,
437,1254,Charlotte Phelan,7,,
437,2335,Jolene French,8,,
437,2336,Mae Mobley,9,,
438,2281,Annie,1,,
438,1894,Boot Camp Instructor,2,,
438,2291,Lillian,3,,
438,2337,Jewelry Store Couple,4,,
438,2338,Jewelry Store Couple,5,,
438,2339,Don Cholodecki,6,,
438,2340,Kahlua,7,,
438,2341,Oscar the Security Guard (as Joseph A. Nunez),8,,
438,2342,Brynn,9,,
439,1493,Dave,1,,
439,2041,Ian,2,,
439,2343,Zoe,3,,
439,1960,Alvin,4,,
439,2043,Simon,5,,
439,2044,Theodore,6,,
439,2142,Eleanor,7,,
439,1352,Jeanette,8,,
439,2210,Brittany,9,,
440,1857,Phil,1,,
440,2194,Stu,2,,
440,2195,Alan,3,,
440,1799,Doug,4,,
440,2197,Mr. Chow,5,,
440,1354,Kingsley,6,,
440,2344,Mike Tyson,7,,
440,1126,Sid Garner,8,,
440,2345,Teddy,9,,
441,2212,Mother Bird (voice),1,,
441,2215,Truck Driver (voice),2,,
441,2346,Young Linda,3,,
441,1058,Linda,4,,
441,2217,Bookstore Customer / Lady Tourist (voice),5,,
441,2347,Blu,6,,
441,1981,Chloe (The Goose),7,,
441,1974,Alice (The Other Goose),8,,
441,2348,Tulio,9,,
442,1940,Caesar,1,,
442,2349,Maurice,2,,
442,2350,Rocket,3,,
442,2351,Buck - Ape,4,,
442,2352,Koba - Ape,5,,
442,2353,Cornelia - Ape,6,,
442,2354,Alpha,7,,
442,1651,Will Rodman,8,,
442,2103,Caroline Aranha,9,,
443,2119,Jacob Black,1,,
443,2118,Billy,2,,
443,2117,Charlie Swan,3,,
443,2115,Renee,4,,
443,2355,Phil,5,,
443,2114,Bella Swan,6,,
443,2356,Alice Cullen,7,,
443,2279,Jasper Hale,8,,
443,2357,Dr. Carlisle Cullen,9,,
444,919,Gargamel,1,,
444,2358,Patrick Winslow,2,,
444,2182,Grace Winslow,3,,
444,2359,Odile Anjelou,4,,
444,2360,Henri,5,,
444,2361,Model,6,,
444,2362,Model,7,,
444,2363,Newscaster,8,,
444,2364,Newscaster,9,,
445,1186,Dominic Toretto,1,,
445,1476,Brian O'Conner,2,,
445,1478,Mia,3,,
445,1685,Roman,4,,
445,1687,Tej,5,,
445,1482,Vince,6,,
445,2365,Han,7,,
445,2366,Gisele,8,,
445,2367,Leo,9,,
446,593,Lord Voldemort,1,,
446,2255,Professor Albus Dumbledore,2,,
446,405,Professor Severus Snape,3,,
446,1548,Harry Potter,4,,
446,1634,Ron Weasley,5,,
446,1635,Hermione Granger,6,,
446,2368,Luna Lovegood,7,,
446,2270,Bill Weasley,8,,
446,2369,Fleur Delacour,9,,
447,2145,Sherlock Holmes,1,,
447,1828,Dr. John Watson,2,,
447,2370,Madam Simza Heron,3,,
447,1853,Irene Adler,4,,
447,1585,Professor James Moriarty,5,,
447,2319,Mycroft Holmes,6,,
447,2371,Colonel Sebastian Moran,7,,
447,2222,Mary Watson,8,,
447,2221,Mrs. Hudson,9,,
449,1898,Captain America,1,,
449,2372,Peggy Carter,2,,
449,2373,James Buchanan 'Bucky' Barnes,3,,
449,660,Colonel Chester Phillips,4,,
449,1286,Johann Schmidt,5,,
449,2374,Howard Stark,6,,
449,2375,Heinz Kruger,7,,
449,669,Dr. Abraham Erskine,8,,
449,550,Nick Fury,9,,
450,19,Ethan Hunt,1,75000000,
450,2376,Jane,2,,
450,2011,Benji,3,,
450,1700,Brandt,4,,
450,2377,Hendricks,5,,
450,2378,Sidorov,6,,
450,2379,Wistrom,7,,
450,2380,Leonid Lisenker,8,,
450,2100,Brij Nath,9,,
451,2381,Thor,1,,
451,1320,Jane Foster,2,,
451,2382,Loki,3,,
451,538,Odin,4,,
451,1016,Erik Selvig,5,,
451,2383,Darcy Lewis,6,,
451,2148,Agent Coulson,7,,
451,1085,King Laufey,8,,
451,2384,Heimdall,9,,
452,1589,Po,1,,
452,1538,Tigress,2,,
452,410,Shifu,3,,
452,537,Shen,4,,
452,1155,Monkey,5,,
452,2031,Mantis,6,,
452,1417,Viper,7,,
452,2041,Crane,8,,
452,1202,Mr. Ping,9,,
453,2080,Sam Witwicky,1,,
453,2385,Carly,2,,
453,2082,Lennox,3,,
453,1584,Simmons,4,,
453,1685,Epps,5,,
453,1568,Dylan,6,,
453,1703,Mearing,7,,
453,645,Bruce Brazos,8,,
453,347,Ron Witwicky,9,,
454,2000,Mater,1,,
454,1229,Lightning McQueen,2,,
454,1605,Finn McMissile,3,,
454,2287,Holley Shiftwell,4,,
454,2386,Sir Miles Axlerod,5,,
454,1584,Francesco Bernoulli,6,,
454,2387,Brent Mustangburger (voice),7,,
454,279,Grem,8,,
454,1938,Professor Z,9,,
455,207,Jack Sparrow,1,55000000,
455,1492,Angelica,2,,
455,1137,Barbossa,3,,
455,2143,Blackbeard,4,,
455,2019,Gibbs,5,,
455,2388,Philip,6,,
455,2389,Syrena (Mermaid),7,,
455,2390,Scrum,8,,
455,2391,Captain Teague,9,,
456,591,Bryan Mills,1,,
456,2392,Kim,2,,
456,868,Lenore,3,,
456,2393,Sam,4,,
456,825,Casey,5,,
456,1458,Bernie,6,,
456,2394,Jamie,7,,
456,1455,Murad Krasniqi,8,,
456,148,Inspector Durmaz,9,,
457,1439,John Bennett,1,,
457,2395,Lori Collins,2,,
457,2396,Ted,3,,
457,2397,Rex,4,,
457,1187,Donny,5,,
457,2398,Guy,6,,
457,2399,Thomas,7,,
457,2400,Tami-Lynn,8,,
457,2401,Robert,9,,
459,528,Abraham Lincoln,1,,
459,149,Mary Todd Lincoln,2,,
459,659,William Seward,3,,
459,2245,Robert Lincoln,4,,
459,761,W.N. Bilbo,5,,
459,654,Preston Blair,6,,
459,660,Thaddeus Stevens,7,,
459,1441,Robert Latham,8,,
459,2288,Alexander Stephens,9,,
460,82,The Lorax,1,,
460,2194,The Once-ler,2,,
460,2402,Ted,3,,
460,2403,Audrey,4,,
460,2200,Grammy Norma,5,,
460,2404,Mr. O'Hare,6,,
460,2343,Ted's Mom,7,,
460,2405,Once-ler's Mom (voice),8,,
460,2406,1st Marketing Guy (voice),9,,
461,669,Caesar Flickerman,1,,
461,1252,Seneca Crane,2,,
461,2407,Katniss Everdeen,3,,
461,2408,Primrose Everdeen,4,,
461,2409,Gale Hawthorne,5,,
461,2410,Effie Trinket,6,,
461,2411,Hob Vendor,7,,
461,2412,Katniss' Mother,8,,
461,2413,Registration Woman,9,,
462,1129,Dracula,1,,
462,2414,Jonathan,2,,
462,2415,Mavis,3,,
462,1871,Frankenstein,4,,
462,2416,Eunice,5,,
462,1228,Wayne,6,,
462,1447,Wanda,7,,
462,2289,Griffin,8,,
462,2417,Murray,9,,
463,2418,Squint,1,,
463,2419,Eunice,2,,
463,2420,Creature Siren / Various (voice),3,,
463,2234,Silas,4,,
463,2421,Female Siren (voice),5,,
463,1672,Captain Gutt,6,,
463,2212,Scratte (voice),7,,
463,2422,Ethan,8,,
463,2215,Dumb Mammoth,9,,
464,1967,Django,1,,
464,2423,Dr. King Schultz,2,,
464,1117,Calvin Candie,3,,
464,1902,Broomhilda von Shaft,4,,
464,550,Stephen,5,,
464,1597,Billy Crash,6,,
464,2424,Leonide Moguy,7,,
464,1423,Butch Pooch,8,,
464,2425,Mr. Stonesipher,9,,
465,2114,Bella Swan,1,,
465,2206,Edward Cullen,2,,
465,2119,Jacob Black,3,,
465,2357,Dr. Carlisle Cullen,4,,
465,2426,Esme Cullen,5,,
465,2356,Alice Cullen,6,,
465,2279,Jasper Hale,7,,
465,2427,Emmett Cullen,8,,
465,2428,Rosalie Hale,9,,
466,1123,Alex,1,,
466,518,Marty,2,,
466,1885,Melman,3,,
466,952,Gloria,4,,
466,1886,Julien,5,,
466,1590,Maurice,6,,
466,1501,Mort,7,,
466,1887,Skipper,8,,
466,1703,Captain Chantal Dubois,9,,
467,288,Ralph,1,,
467,2429,Vanellope,2,,
467,2430,Felix,3,,
467,1974,Calhoun,4,,
467,1593,King Candy,5,,
467,2431,Taffyta Muttonfudge,6,,
467,2432,Markowski (voice),7,,
467,2433,Mr. Litwak,8,,
467,2434,General Hologram,9,,
468,2114,Snow White,1,,
468,2381,The Huntsman,2,,
468,2155,Ravenna,3,,
468,2388,William,4,,
468,2435,Finn,5,,
468,2143,Beith,6,,
468,411,Muir,7,,
468,1987,Gort,8,,
468,2436,Nion,9,,
469,2437,Merida,1,,
469,639,Fergus,2,,
469,2438,Elinor,3,,
469,2259,The Witch,4,,
469,870,Lord Dingwall,5,,
469,2439,Lord MacGuffin,6,,
469,2309,Lord Macintosh,7,,
469,2440,Maudie (voice),8,,
469,2441,Maudie (voice),9,,
470,1540,James Bond,1,,
470,869,M,2,,
470,2442,Silva,3,,
470,593,Gareth Mallory,4,,
470,2443,Eve,5,,
470,2444,Severine,6,,
470,1383,Kincade,7,,
470,2445,Q,8,,
470,2446,Tanner,9,,
471,2447,Spider-Man,1,,
471,2330,Gwen Stacy,2,,
471,1271,The Lizard,3,,
471,676,Captain Stacy,4,,
471,1986,Uncle Ben,5,,
471,149,Aunt May,6,,
471,2104,Rajit Ratha,7,,
471,2448,Richard Parker,8,,
471,595,Mary Parker,9,,
472,2145,Tony Stark,1,,
472,1898,Steve Rogers,2,,
472,2285,Bruce Banner,3,,
472,2381,Thor,4,,
472,2321,Natasha Romanoff,5,,
472,1700,Clint Barton,6,,
472,2382,Loki,7,,
472,2148,Agent Phil Coulson,8,,
472,2449,Agent Maria Hill,9,,
473,971,Agent J,1,100000000,
473,660,Agent K,2,,
473,2056,Young Agent K,3,,
473,2450,Boris The Animal,4,,
473,2438,Agent O,5,,
473,2451,Griffin,6,,
473,2452,Colonel,7,,
473,2453,Boris' Girlfriend,8,,
473,2454,Jeffrey Price,9,,
474,862,Bruce Wayne,1,,
474,537,Commissioner Gordon,2,,
474,2304,Bane,3,,
474,2245,Blake,4,,
474,1471,Selina,5,,
474,2307,Miranda,6,,
474,10,Fox,7,,
474,1605,Alfred,8,,
474,2455,Foley,9,,
475,1399,Gandalf,1,,
475,2456,Bilbo,2,,
475,2375,Thorin,3,,
475,2457,Balin,4,,
475,2458,Dwalin,5,,
475,2459,Bifur,6,,
475,2460,Bofur,7,,
475,2461,Bombur,8,,
475,2462,Fili,9,,
476,1988,Lorraine Warren,1,,
476,2463,Ed Warren,2,,
476,982,Carolyn Perron,3,,
476,2464,Roger Perron,4,,
476,2465,Andrea,5,,
476,2466,Nancy,6,,
476,2218,Christine,7,,
476,2467,Cindy,8,,
476,2468,April,9,,
477,1958,Sandy Patterson,1,,
477,2469,Diana,2,,
477,1198,Harold Cornish,3,,
477,1704,Trish Patterson,4,,
477,2470,Julian,5,,
477,2471,Marisol,6,,
477,2472,Detective Reilly,7,,
477,2233,Daniel Casey,8,,
477,424,Skiptracer,9,,
479,862,Irving Rosenfeld,1,,
479,1857,Richie DiMaso,2,,
479,1975,Sydney Prosser,3,,
479,1700,Mayor Carmine Polito,4,,
479,2407,Rosalyn Rosenfeld,5,,
479,2473,Stoddard Thorsen,6,,
479,2474,Pete Musane,7,,
479,2475,Paco Hernandez,8,,
479,2476,Carl Elway,9,,
480,671,Ashburn,1,,
480,2469,Mullins,2,,
480,2477,Hale (as Demian Bichir),3,,
480,2478,Levy,4,,
480,1877,Jason Mullins,5,,
480,2479,Mrs. Mullins,6,,
480,2480,Rojas,7,,
480,2481,Craig,8,,
480,2482,Adam,9,,
481,1695,Gru,1,,
481,2281,Lucy,2,,
481,673,Eduardo,3,,
481,2282,Margo,4,,
481,2280,Dr. Nefario,5,,
481,2197,Floyd (voice),6,,
481,2235,Silas,7,,
481,2284,Agnes,8,,
481,2283,Edith,9,,
482,2483,Weeping / Singing Woman,1,,
482,2484,Well Dressed Male Witness - Wilson's Garage,2,,
482,2485,Meyer Wolfsheim,3,,
482,2486,Dan Cody,4,,
482,2487,Herzog,5,,
482,2488,George Wilson,6,,
482,2489,Catherine,7,,
482,2490,Michaelis,8,,
482,2491,Owl Eyes,9,,
483,671,Ryan Stone,1,70000000,
483,1438,Matt Kowalski,2,,
483,657,Mission Control,3,,
483,2492,Aningaaq (voice),4,,
483,2493,Shariff,5,,
483,2494,Explorer Captain,6,,
483,2495,Russian Space Station Captain (voice),7,,
483,2495,Russian Space Station Captain (voice),8,,
483,2495,Russian Space Station Captain (voice),9,,
484,2407,Katniss Everdeen,1,,
